ask,bid,last,open,low,high,volume,volumeQuote,timestamp
6714.58,6708.66,6713.00,6156.17,6141.43,6827.07,101137.52340,656743642.8203753,2020-03-24T13:38:04.886Z
6714.60,6708.79,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:04.988Z
6716.23,6709.12,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.087Z
6716.22,6709.42,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.285Z
6716.22,6709.57,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.386Z
6716.22,6709.57,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.386Z
6716.22,6709.90,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.487Z
6716.22,6709.90,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.487Z
6716.22,6709.90,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.586Z
6716.22,6709.90,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.586Z
6716.22,6710.06,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.686Z
6716.22,6710.20,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.786Z
6716.22,6710.20,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.786Z
6716.21,6710.39,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.887Z
6716.21,6710.39,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.887Z
6716.21,6710.53,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.986Z
6716.21,6710.53,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:05.986Z
6714.80,6710.89,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:06.090Z
6714.80,6711.01,6714.58,6156.17,6141.43,6827.07,101137.52346,656743643.2232501,2020-03-24T13:38:06.187Z
6712.72,6708.43,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:06.287Z
6712.72,6708.43,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:06.287Z
6712.71,6708.43,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:06.386Z
6710.02,6708.45,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:06.489Z
6710.02,6708.45,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:06.489Z
6709.99,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:06.592Z
6709.99,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:06.592Z
6709.98,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:06.686Z
6709.98,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:06.686Z
6709.98,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:06.686Z
6709.96,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:06.885Z
6709.96,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:06.885Z
6709.96,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:06.885Z
6709.95,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.085Z
6709.95,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.085Z
6709.95,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.189Z
6709.95,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.286Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.385Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.385Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.385Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.586Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.586Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.586Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.586Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.785Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.785Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.785Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.785Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.992Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:07.992Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.085Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.185Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.185Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.287Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.287Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.385Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.385Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.485Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.485Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.583Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.583Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.684Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.684Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.684Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.684Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.885Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.885Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.987Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:08.987Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:09.085Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:09.085Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:09.184Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:09.284Z
6709.93,6708.41,6712.74,6156.17,6141.43,6827.07,101137.77346,656745321.4082501,2020-03-24T13:38:09.284Z
6709.93,6708.41,6709.93,6156.17,6141.43,6827.07,101137.77888,656745357.7760707,2020-03-24T13:38:09.388Z
6709.93,6708.41,6709.93,6156.17,6141.43,6827.07,101137.77888,656745357.7760707,2020-03-24T13:38:09.388Z
6709.93,6708.41,6709.93,6156.17,6141.43,6827.07,101137.77888,656745357.7760707,2020-03-24T13:38:09.485Z
6709.93,6708.41,6709.93,6156.17,6141.43,6827.07,101137.77888,656745357.7760707,2020-03-24T13:38:09.485Z
6709.92,6708.41,6707.93,6156.17,6141.43,6827.07,101138.03351,656747065.8163490,2020-03-24T13:38:09.584Z
6709.92,6708.41,6707.93,6156.17,6141.43,6827.07,101138.03351,656747065.8163490,2020-03-24T13:38:09.584Z
6709.92,6707.95,6707.93,6156.17,6141.43,6827.07,101138.03351,656747065.8163490,2020-03-24T13:38:09.688Z
6709.92,6707.95,6707.93,6156.17,6141.43,6827.07,101138.03351,656747065.8163490,2020-03-24T13:38:09.688Z
6709.92,6708.02,6707.93,6156.17,6141.43,6827.07,101138.03351,656747065.8163490,2020-03-24T13:38:09.788Z
6709.92,6708.02,6707.93,6156.17,6141.43,6827.07,101138.03351,656747065.8163490,2020-03-24T13:38:09.788Z
6709.92,6708.02,6707.93,6156.17,6141.43,6827.07,101138.03351,656747065.8163490,2020-03-24T13:38:09.788Z
6709.92,6708.02,6707.93,6156.17,6141.43,6827.07,101138.03351,656747065.8163490,2020-03-24T13:38:09.788Z
6712.46,6708.19,6709.92,6156.17,6141.43,6827.07,101138.23753,656748434.7742274,2020-03-24T13:38:09.985Z
6712.46,6708.19,6709.92,6156.17,6141.43,6827.07,101138.23753,656748434.7742274,2020-03-24T13:38:09.985Z
6712.45,6708.30,6709.92,6156.17,6141.43,6827.07,101138.23753,656748434.7742274,2020-03-24T13:38:10.084Z
6712.45,6708.40,6709.92,6156.17,6141.43,6827.07,101138.23753,656748434.7742274,2020-03-24T13:38:10.186Z
6712.45,6708.40,6709.92,6156.17,6141.43,6827.07,101138.23753,656748434.7742274,2020-03-24T13:38:10.186Z
6712.45,6708.39,6709.92,6156.17,6141.43,6827.07,101138.23753,656748434.7742274,2020-03-24T13:38:10.284Z
6712.45,6708.39,6709.92,6156.17,6141.43,6827.07,101138.23753,656748434.7742274,2020-03-24T13:38:10.284Z
6712.45,6708.39,6709.92,6156.17,6141.43,6827.07,101138.23753,656748434.7742274,2020-03-24T13:38:10.284Z
6712.45,6708.39,6709.92,6156.17,6141.43,6827.07,101138.23753,656748434.7742274,2020-03-24T13:38:10.284Z
6712.46,6708.51,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:10.486Z
6712.46,6708.51,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:10.486Z
6712.46,6708.51,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:10.592Z
6712.46,6708.51,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:10.592Z
6712.46,6708.51,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:10.685Z
6712.46,6708.51,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:10.685Z
6712.44,6708.50,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:10.785Z
6712.44,6708.50,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:10.785Z
6712.44,6708.50,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:10.785Z
6712.44,6708.50,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:10.785Z
6712.44,6708.50,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:10.986Z
6712.44,6708.50,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.085Z
6712.42,6707.84,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.189Z
6712.42,6707.84,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.189Z
6712.41,6706.52,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.286Z
6712.41,6706.52,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.286Z
6712.40,6707.56,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.385Z
6712.40,6707.56,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.385Z
6710.44,6706.52,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.485Z
6710.44,6706.52,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.485Z
6710.44,6706.52,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.485Z
6709.73,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.685Z
6712.36,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.784Z
6710.02,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.886Z
6710.02,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.886Z
6710.02,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.886Z
6710.02,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.886Z
6710.02,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.886Z
6710.02,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.886Z
6710.02,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:11.886Z
6710.00,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.287Z
6710.00,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.287Z
6710.00,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.385Z
6710.00,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.385Z
6710.00,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.485Z
6710.00,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.485Z
6710.02,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.587Z
6710.02,6706.74,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.587Z
6710.02,6708.15,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.685Z
6710.02,6708.15,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.685Z
6712.27,6708.18,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.787Z
6712.27,6708.18,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.787Z
6712.27,6708.18,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.886Z
6712.27,6708.18,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.886Z
6712.27,6708.18,6709.74,6156.17,6141.43,6827.07,101139.35848,656755956.0572804,2020-03-24T13:38:12.886Z
6712.28,6708.19,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.088Z
6712.28,6708.19,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.088Z
6712.28,6708.19,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.183Z
6712.28,6708.19,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.183Z
6712.28,6708.19,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.183Z
6712.28,6708.19,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.183Z
6710.62,6708.20,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.385Z
6710.62,6708.20,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.385Z
6712.28,6708.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.485Z
6712.28,6708.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.485Z
6712.28,6708.22,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.585Z
6712.28,6708.22,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.585Z
6711.33,6708.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.684Z
6711.33,6708.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.684Z
6711.34,6708.25,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.784Z
6711.34,6708.25,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.784Z
6711.34,6708.25,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.885Z
6711.34,6708.25,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.885Z
6711.34,6708.25,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:13.885Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.085Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.085Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.185Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.185Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.185Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.185Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.185Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.185Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.185Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.185Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.584Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.584Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.686Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.784Z
6711.34,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.784Z
6711.33,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.886Z
6711.33,6708.27,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.886Z
6711.30,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.986Z
6711.30,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.986Z
6711.30,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.986Z
6711.30,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:14.986Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.185Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.185Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.285Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.386Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.485Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.485Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.585Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.585Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.713Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.713Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.785Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.785Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.885Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.885Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.885Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.885Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.885Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.885Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:15.885Z
6711.29,6707.23,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:16.286Z
6711.29,6706.77,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:16.386Z
6711.29,6706.77,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:16.386Z
6711.29,6706.78,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:16.487Z
6711.29,6706.78,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:16.487Z
6711.29,6706.78,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:16.586Z
6711.29,6706.78,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:16.586Z
6711.29,6706.51,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:16.688Z
6711.29,6706.51,6712.27,6156.17,6141.43,6827.07,101139.36689,656756012.5074711,2020-03-24T13:38:16.688Z
6711.29,6706.51,6710.06,6156.17,6141.43,6827.07,101159.45954,656890835.3945301,2020-03-24T13:38:16.785Z
6711.29,6706.51,6710.06,6156.17,6141.43,6827.07,101159.45954,656890835.3945301,2020-03-24T13:38:16.785Z
6711.29,6706.51,6710.06,6156.17,6141.43,6827.07,101159.45954,656890835.3945301,2020-03-24T13:38:16.885Z
6711.29,6706.51,6710.06,6156.17,6141.43,6827.07,101159.45954,656890835.3945301,2020-03-24T13:38:16.885Z
6711.29,6706.51,6710.06,6156.17,6141.43,6827.07,101159.45954,656890835.3945301,2020-03-24T13:38:16.984Z
6711.29,6706.51,6710.06,6156.17,6141.43,6827.07,101159.45954,656890835.3945301,2020-03-24T13:38:17.085Z
6711.29,6706.51,6710.06,6156.17,6141.43,6827.07,101159.45954,656890835.3945301,2020-03-24T13:38:17.085Z
6711.29,6706.51,6710.06,6156.17,6141.43,6827.07,101159.45954,656890835.3945301,2020-03-24T13:38:17.085Z
6711.29,6706.51,6710.06,6156.17,6141.43,6827.07,101159.45954,656890835.3945301,2020-03-24T13:38:17.085Z
6709.24,6706.51,6710.06,6156.17,6141.43,6827.07,101159.45954,656890835.3945301,2020-03-24T13:38:17.288Z
6709.24,6706.51,6710.06,6156.17,6141.43,6827.07,101159.45954,656890835.3945301,2020-03-24T13:38:17.288Z
6709.24,6706.51,6710.06,6156.17,6141.43,6827.07,101159.45954,656890835.3945301,2020-03-24T13:38:17.388Z
6709.24,6706.51,6710.06,6156.17,6141.43,6827.07,101159.45954,656890835.3945301,2020-03-24T13:38:17.388Z
6709.24,6706.51,6709.24,6156.17,6141.43,6827.07,101159.46398,656890865.1835557,2020-03-24T13:38:17.486Z
6709.24,6706.51,6709.24,6156.17,6141.43,6827.07,101159.46398,656890865.1835557,2020-03-24T13:38:17.486Z
6709.24,6706.51,6709.24,6156.17,6141.43,6827.07,101159.46398,656890865.1835557,2020-03-24T13:38:17.486Z
6709.24,6706.51,6709.24,6156.17,6141.43,6827.07,101159.46398,656890865.1835557,2020-03-24T13:38:17.486Z
6709.24,6706.51,6709.24,6156.17,6141.43,6827.07,101159.46398,656890865.1835557,2020-03-24T13:38:17.686Z
6709.24,6706.51,6709.24,6156.17,6141.43,6827.07,101159.46398,656890865.1835557,2020-03-24T13:38:17.686Z
6707.06,6706.51,6709.24,6156.17,6141.43,6827.07,101159.46398,656890865.1835557,2020-03-24T13:38:17.787Z
6707.06,6706.51,6709.24,6156.17,6141.43,6827.07,101159.46398,656890865.1835557,2020-03-24T13:38:17.787Z
6707.06,6706.51,6709.24,6156.17,6141.43,6827.07,101159.46398,656890865.1835557,2020-03-24T13:38:17.885Z
